gene_id,SRR3051863,SRR3051864,SRR3051865,SRR3051866,SRR3051867,SRR3051868,SRR3051869,SRR3051870,SRR3051871
XLOC_019280,0,15,10,11,0,0,8,7,22
XLOC_019281,36,43,37,15,21,29,24,35,41
XLOC_019286,11,0,17,2,0,0,0,0,0
XLOC_019287,0,10,4,1,1,3,0,0,0
XLOC_019284,4,0,12,6,6,10,16,8,7
XLOC_019285,0,0,0,0,0,0,0,0,0
XLOC_018159,0,0,0,0,0,0,0,0,0
XLOC_018158,755,904,855,542,513,495,577,571,623
XLOC_018151,22,44,50,4,11,5,3,3,8
XLOC_018150,0,1,4,0,0,0,3,4,0
XLOC_018153,17,13,60,0,0,0,0,0,0
XLOC_018152,0,4,0,1,0,0,1,1,0
XLOC_018155,0,0,0,0,0,0,0,0,0
XLOC_018154,0,1,2,0,1,0,0,0,0
XLOC_018157,3,0,6,0,0,0,0,0,3
XLOC_018156,74,112,133,50,29,38,88,88,83
XLOC_010368,2,2,3,0,0,0,1,1,0
XLOC_010369,6,5,7,0,0,0,4,4,9
XLOC_010366,0,0,0,2,1,0,2,2,1
XLOC_010367,0,0,0,0,0,0,0,2,0
XLOC_010364,0,0,0,0,0,0,0,0,0
XLOC_010365,0,0,0,0,0,0,0,0,0
XLOC_010362,6,32,13,1,5,0,9,10,8
XLOC_010363,0,0,0,0,0,0,0,0,0
XLOC_010360,197,321,316,39,49,56,106,111,134
XLOC_010361,86,129,95,57,65,67,38,37,29
XLOC_012733,0,0,0,0,0,0,0,0,0
XLOC_012732,22,43,10,27,14,0,0,0,0
XLOC_012731,296,472,444,138,113,191,2439,1888,2578
XLOC_012730,1512,1788,1428,1731,2058,1563,1536,1155,1395
XLOC_012737,199,213,354,63,39,135,470,574,569
XLOC_012736,8,15,15,0,5,12,48,53,63
XLOC_012735,37,66,53,5,9,7,247,188,187
XLOC_012734,16,41,0,5,0,0,0,11,0
XLOC_012739,893,1197,1465,525,450,749,1104,1083,1144
XLOC_012738,8,10,39,0,0,23,59,50,41
XLOC_012885,46,42,76,121,142,105,14,16,0
XLOC_012884,44,33,50,21,13,25,36,11,26
XLOC_012887,0,0,0,0,0,0,0,0,0
XLOC_012886,531,540,876,1454,1780,1263,191,160,162
XLOC_012881,0,0,0,0,0,0,0,0,0
XLOC_012880,3,5,7,1,0,0,7,9,10
XLOC_012883,171,190,229,145,123,156,142,188,175
XLOC_012882,0,0,0,0,1,0,0,0,0
XLOC_012889,16,30,28,4,7,0,25,29,46
XLOC_012888,15,16,23,14,31,7,17,10,15
XLOC_032112,0,0,0,0,0,0,0,0,0
XLOC_032115,613,885,645,630,623,1181,1121,1021,944
XLOC_032114,319,319,354,344,447,362,262,199,166
XLOC_032117,5178,7157,7291,5438,3876,6585,4597,4619,4982
XLOC_032116,346,487,623,221,174,421,274,305,236
XLOC_001018,131,69,125,27,47,6,30,25,9
XLOC_001019,16,22,26,107,100,136,81,60,57
XLOC_036057,15,25,31,18,13,15,14,15,12
XLOC_000309,0,0,0,0,0,0,0,0,0
XLOC_000308,4,10,5,0,0,1,9,10,20
XLOC_000301,14,43,16,0,2,0,0,6,8
XLOC_000300,131,268,125,41,62,84,89,47,58
XLOC_000303,16,19,29,6,11,18,18,13,6
XLOC_000302,0,0,0,0,0,0,0,0,0
XLOC_000305,532,925,691,195,155,159,201,189,138
XLOC_000304,636,925,1058,522,591,702,639,629,599
XLOC_000307,589,712,734,695,670,847,783,690,701
XLOC_000306,366,414,499,2173,2223,1997,839,747,764
XLOC_011282,0,8,4,0,0,3,0,0,4
XLOC_011283,3,6,4,0,5,6,13,8,9
XLOC_011280,51,121,101,19,51,18,13,13,4
XLOC_011281,7,14,12,11,14,11,8,11,10
XLOC_011286,0,0,0,0,0,0,0,1,2
XLOC_011287,0,0,2,0,0,0,1,4,5
XLOC_011284,0,0,0,0,0,0,0,0,0
XLOC_011285,0,0,0,0,0,0,0,1,0
XLOC_011288,9,9,4,4,4,5,26,30,21
XLOC_011289,9,7,8,6,3,6,76,99,65
XLOC_003641,358,536,664,95,63,91,252,220,225
XLOC_003640,2,8,11,14,9,7,0,9,12
XLOC_003643,69,123,127,20,29,17,58,49,71
XLOC_003642,157,260,280,3,0,0,107,122,123
XLOC_003645,45,57,82,16,3,1,17,52,46
XLOC_003644,43,49,106,45,68,34,26,15,26
XLOC_003647,2,10,18,10,7,11,4,10,8
XLOC_003646,11,30,45,0,3,6,15,21,21
XLOC_003649,372,503,548,459,509,543,414,415,401
XLOC_003648,61,64,94,51,67,72,59,72,57
XLOC_001017,1023,1204,1277,967,872,978,1174,1066,1047
XLOC_021450,898,1139,1114,789,548,959,325,318,336
XLOC_017230,1320,1702,1703,2873,3140,3160,2739,2673,2479
XLOC_017233,56,80,58,24,10,17,115,73,63
XLOC_021453,0,3,0,2,0,0,0,0,0
XLOC_017235,125,197,168,17,19,19,24,18,38
XLOC_021455,2,6,0,0,0,4,4,7,0
XLOC_031738,56,91,123,90,113,90,78,57,56
XLOC_031739,252,282,307,105,152,151,96,109,134
XLOC_031734,776,733,762,872,706,752,1032,961,1007
XLOC_031735,0,0,0,0,0,0,0,0,0
XLOC_031736,1121,1468,1608,2438,2732,2426,2286,2363,2397
XLOC_017236,34,76,52,28,24,58,48,30,59
XLOC_031730,133,101,210,170,133,253,234,210,158
XLOC_031731,1025,1159,1594,1257,1034,1411,1781,1735,2078
XLOC_031732,4,0,4,5,7,8,13,6,7
XLOC_031733,258,387,292,186,302,216,201,144,81
XLOC_007942,5,3,4,0,0,0,3,3,4
XLOC_007943,7,2,0,0,1,0,0,5,0
XLOC_007940,1,1,1,3,5,0,18,15,15
XLOC_007941,8,13,16,3,3,8,191,159,129
XLOC_007946,10,18,20,10,7,5,34,35,26
XLOC_007947,8,4,6,3,0,4,6,3,5
XLOC_007944,15,23,32,5,6,10,16,19,29
XLOC_007945,11,16,28,3,7,0,15,18,16
XLOC_035424,695,859,868,323,268,337,2268,2053,2437
XLOC_035425,409,500,691,260,252,270,292,297,327
XLOC_007948,0,0,0,0,0,0,0,0,0
XLOC_035427,53,89,65,0,0,0,8,11,15
XLOC_035420,862,987,1295,517,602,1040,1273,1377,1083
XLOC_035421,522,592,640,207,177,120,190,164,192
XLOC_035422,61,85,111,73,65,66,93,93,126
XLOC_035423,76,89,167,52,27,80,194,236,237
XLOC_023968,3,3,2,6,1,2,1,1,4
XLOC_035396,18,0,27,0,0,23,27,44,51
XLOC_035397,3,0,0,0,0,0,0,2,2
XLOC_035394,4,12,8,3,0,4,100,81,79
XLOC_035395,5,10,14,5,0,5,12,20,29
XLOC_035392,287,389,419,322,314,324,222,220,240
XLOC_035393,6,19,15,22,15,15,10,6,10
XLOC_002279,116,147,163,49,82,102,149,161,160
XLOC_002278,701,888,788,507,615,446,641,630,626
XLOC_002277,1368,1680,1624,1040,1217,1191,1477,1336,1271
XLOC_002276,248,304,380,236,321,269,282,183,204
XLOC_002275,72,75,67,164,118,181,112,97,106
XLOC_002274,149,217,188,229,224,169,401,396,403
XLOC_002273,71,95,54,15,17,21,141,147,82
XLOC_002272,11,13,21,15,13,30,142,119,103
XLOC_035398,0,3,0,4,0,1,100,57,50
XLOC_002270,28,51,46,2,10,10,30,20,29
XLOC_023265,1009,1335,1753,1700,1054,1852,1235,1294,1580
XLOC_023264,148,188,307,225,132,257,266,270,283
XLOC_023267,0,0,0,0,0,0,0,0,0
XLOC_016548,31,40,33,16,17,12,23,24,25
XLOC_008247,10,7,3,3,3,3,11,8,12
XLOC_023963,2,0,0,0,0,0,22,153,144
XLOC_023261,0,0,0,0,0,0,0,0,0
XLOC_023260,0,0,0,0,1,0,0,0,0
XLOC_023263,85,112,153,171,112,157,96,135,127
XLOC_023262,0,0,1,0,0,1,0,0,0
XLOC_030063,179,268,173,2160,2129,2010,941,815,858
XLOC_030062,142,151,170,109,127,106,425,371,369
XLOC_030061,74,77,80,547,458,325,134,96,66
XLOC_030060,974,1102,1343,2145,2028,1801,1217,1168,1279
XLOC_030067,5,10,8,11,6,7,56,41,46
XLOC_030066,38,55,64,1,11,15,102,75,88
XLOC_030065,260,293,260,816,667,575,317,359,273
XLOC_030064,854,1208,1466,1135,784,1046,614,701,666
XLOC_030069,231,204,236,28,38,56,256,236,169
XLOC_030068,0,0,4,0,0,0,24,59,31
XLOC_008248,5,8,7,1137,1058,866,734,552,623
XLOC_021117,27,19,37,18,0,13,101,0,93
XLOC_008249,350,414,372,287,368,299,360,276,256
XLOC_002899,2,3,3,1,1,2,0,1,3
XLOC_002898,0,0,0,0,0,0,0,0,0
XLOC_002893,0,0,0,0,0,0,0,0,2
XLOC_002892,1,5,10,3,0,3,4,1,5
XLOC_002891,9,9,6,3,2,3,9,7,16
XLOC_002890,8,3,23,24,10,66,27,15,45
XLOC_002897,11,24,27,19,0,9,0,0,6
XLOC_002896,33,69,71,2,3,1,45,40,19
XLOC_002895,14,6,8,3,2,9,3,4,7
XLOC_002894,2,0,0,0,0,0,0,0,0
XLOC_028717,0,2,1,2,2,1,1,2,0
XLOC_008338,6,7,9,0,0,0,0,10,0
XLOC_008339,162,254,252,202,177,265,262,271,250
XLOC_008334,458,605,671,787,763,978,665,796,478
XLOC_008335,1669,2171,2304,6794,5932,5313,2113,2252,2436
XLOC_008336,64,34,40,7,5,10,11,17,18
XLOC_025318,60,79,66,76,62,88,136,116,124
XLOC_008330,24,55,96,80,58,129,130,140,233
XLOC_008331,942,1149,1374,792,816,947,788,753,776
XLOC_008332,0,0,0,0,0,0,0,0,0
XLOC_008333,1021,1198,1396,1905,2007,1913,1340,1362,1314
XLOC_020798,28,56,83,75,37,174,460,552,424
XLOC_020799,179,205,231,233,293,476,388,414,482
XLOC_031899,2,0,4,0,0,0,0,0,3
XLOC_031898,0,0,0,0,0,0,0,0,0
XLOC_033006,0,1,1,0,1,0,0,0,0
XLOC_033007,111,131,157,145,189,171,257,232,288
XLOC_033000,0,0,0,4,0,0,1,0,0
XLOC_033001,0,0,0,0,0,0,0,0,0
XLOC_033002,23,26,35,16,15,22,24,36,31
XLOC_033003,0,7,7,0,0,0,5,6,0
XLOC_031891,38,43,10,46,44,47,14,19,24
XLOC_031890,0,2,4,0,4,3,0,0,0
XLOC_031893,16,30,24,77,85,73,0,0,0
XLOC_031892,0,0,0,0,0,0,0,3,0
XLOC_031895,510,629,701,47,33,19,419,410,405
XLOC_031894,0,0,0,0,0,0,0,0,0
XLOC_031897,0,0,0,0,0,0,2,1,1
XLOC_031896,7,0,0,63,50,47,0,0,5
XLOC_008802,3785,5028,5438,3466,3354,2966,2781,2335,2626
XLOC_008803,278,490,518,223,322,228,379,249,239
XLOC_008800,127,187,159,128,118,266,479,442,438
XLOC_008801,4931,6618,5073,10888,13202,10888,8641,7997,7750
XLOC_008806,302,378,483,99,108,223,243,203,201
XLOC_008807,0,0,6,0,3,6,11,9,17
XLOC_008804,209,307,253,146,197,212,181,154,146
XLOC_008805,120,129,152,184,213,166,98,105,125
XLOC_008808,10,14,18,16,13,38,34,29,32
XLOC_008809,3,0,0,0,1,2,7,4,8
XLOC_029258,34,73,72,8,21,31,46,37,34
XLOC_029259,79,109,134,27,26,45,66,72,63
XLOC_029252,0,0,0,0,0,0,0,0,0
XLOC_029253,33,17,23,114,101,109,11,35,16
XLOC_029250,3,10,7,6,5,0,5,6,3
XLOC_029251,5,0,0,3,0,0,0,7,0
XLOC_029256,0,0,0,0,0,3,0,4,0
XLOC_029257,13,10,26,5,0,31,30,38,18
XLOC_029254,131,122,141,287,342,278,99,83,108
XLOC_029255,0,0,0,0,0,0,0,0,0
XLOC_032359,11,7,12,3,5,4,10,19,16
XLOC_032358,1910,2906,2434,559,624,655,1592,1550,1503
XLOC_032353,346,531,443,123,95,150,472,358,365
XLOC_032352,0,0,4,3,0,12,3,10,5
XLOC_032351,2,6,0,15,5,15,4,8,6
XLOC_032350,0,0,0,2,2,2,0,5,2
XLOC_032357,37,39,40,12,10,9,19,8,16
XLOC_032356,5,6,4,8,8,0,11,6,8
XLOC_032355,11,12,10,7,9,12,12,11,14
XLOC_032354,8,2,6,15,12,21,15,6,3
XLOC_032563,1559,2005,1892,2910,3499,2877,1521,1377,1191
XLOC_008203,7,1,1,17,13,16,2,0,2
XLOC_030852,0,0,0,0,0,0,0,0,0
XLOC_030853,0,0,0,0,0,0,0,0,8
XLOC_030850,0,3,6,0,0,0,10,12,22
XLOC_030851,15,13,0,13,14,34,122,111,118
XLOC_030856,46,50,73,21,18,37,37,59,66
XLOC_030857,14,8,16,5,9,7,8,8,2
XLOC_030854,0,0,0,0,0,0,0,0,0
XLOC_030855,0,0,0,0,0,0,0,3,3
XLOC_030858,94,99,107,34,31,21,81,86,63
XLOC_030859,5,10,6,24,29,15,26,22,29
XLOC_016249,123,189,181,79,78,96,84,61,49
XLOC_016248,28,56,32,61,28,43,129,107,105
XLOC_016247,20,23,19,0,8,11,2,3,14
XLOC_016246,318,462,333,351,331,430,243,195,220
XLOC_016245,97,158,213,79,60,92,79,96,83
XLOC_016244,498,585,542,757,925,620,170,180,172
XLOC_016243,50,99,110,20,14,19,71,48,78
XLOC_016242,0,0,0,3,3,3,3,2,0
XLOC_016241,2,0,2,6,0,0,0,0,2
XLOC_016240,0,0,0,0,0,0,0,0,0
XLOC_035525,0,0,0,0,0,0,0,0,0
XLOC_031079,3,4,4,54,43,421,310,425,414
XLOC_031078,8,13,11,9,8,0,8,5,17
XLOC_031073,549,693,727,94,44,0,16,11,16
XLOC_031072,4,0,0,3,0,0,0,0,0
XLOC_031071,0,4,14,6,2,14,7,6,6
XLOC_031070,202,222,262,119,159,159,117,129,126
XLOC_031077,15,10,18,7,5,10,16,7,10
XLOC_031076,5,16,24,0,5,9,15,7,12
XLOC_031075,15,14,30,17,10,7,16,9,11
XLOC_031074,2,1,1,1,2,1,1,5,1
XLOC_034593,52,157,58,9,0,0,44,51,36
XLOC_034592,0,0,0,0,0,0,4,0,4
XLOC_034591,7,9,15,0,0,0,35,16,25
XLOC_034590,0,0,0,0,0,0,0,0,0
XLOC_034597,8,0,0,0,7,0,0,10,0
XLOC_034596,591,886,725,250,345,332,546,486,529
XLOC_034595,6,0,0,0,0,0,20,0,7
XLOC_034594,473,626,617,197,170,186,565,629,765
XLOC_034599,73,84,113,28,25,35,48,43,59
XLOC_034598,602,763,749,547,467,640,604,589,644
XLOC_027562,191,234,274,182,188,183,298,303,309
XLOC_027563,344,387,448,319,339,360,333,343,327
XLOC_027560,148,199,171,98,88,142,145,129,145
XLOC_027561,84,99,91,7,8,12,45,43,49
XLOC_027566,775,1148,1211,1175,1226,740,443,287,440
XLOC_027567,1190,1313,1573,636,486,778,577,561,585
XLOC_027564,586,664,1101,134,91,219,392,381,517
XLOC_027565,1747,2252,2605,496,350,999,3083,2645,3133
XLOC_027568,322,331,260,232,225,262,158,148,128
XLOC_027569,111,137,192,142,200,166,129,111,112
XLOC_024141,0,2,0,333,439,609,381,522,544
XLOC_024140,34,53,39,13,18,37,42,45,42
XLOC_024143,0,2,6,0,0,0,14,13,12
XLOC_024142,0,0,0,0,1,0,0,0,3
XLOC_024145,330,390,435,731,707,597,576,538,539
XLOC_024144,0,0,0,3,15,9,7,7,5
XLOC_024147,224,322,265,235,244,300,162,177,168
XLOC_024146,358,503,555,231,227,274,429,395,526
XLOC_024149,758,809,762,810,999,860,715,677,669
XLOC_024148,20,40,50,67,75,52,84,36,55
XLOC_013294,839,874,771,617,715,816,954,783,907
XLOC_008479,200,477,334,220,97,184,572,453,464
XLOC_008478,2,1,5,1,3,3,6,3,3
XLOC_008473,39,71,85,48,48,78,136,125,129
XLOC_008472,2,0,0,0,0,0,0,3,1
XLOC_008471,14,34,38,7,9,18,82,57,80
XLOC_008470,117,173,189,102,93,113,197,187,112
XLOC_008477,10,14,9,14,5,15,14,10,8
XLOC_008476,31,55,45,17,19,31,23,33,13
XLOC_008475,8,9,17,13,6,18,15,22,32
XLOC_008474,60,68,62,22,55,45,71,58,87
XLOC_036058,182,117,38,14,320,23,11,65,26
XLOC_034183,0,6,0,6,3,7,9,0,5
XLOC_026778,779,944,1053,340,423,536,417,377,431
XLOC_026779,5443,7473,7224,6750,7193,6696,4371,4079,4679
XLOC_026770,227,239,197,115,117,97,187,208,212
XLOC_026771,300,354,378,201,268,268,257,275,282
XLOC_026772,591,838,696,500,663,638,930,882,787
XLOC_026773,0,0,0,0,0,0,0,0,0
XLOC_026774,392,491,517,306,363,377,368,359,371
XLOC_026775,950,1169,1659,2151,2434,2331,2706,2939,2627
XLOC_026776,210,418,389,562,455,197,448,225,301
XLOC_026777,423,424,602,166,191,241,399,459,526
XLOC_036059,8,9,6,22,33,28,20,12,20
XLOC_028642,132,154,142,169,162,472,604,505,554
XLOC_028643,13,0,21,33,20,50,84,73,83
XLOC_025232,318,396,440,115,104,164,323,343,297
XLOC_025233,478,658,541,438,522,588,956,840,1101
XLOC_028646,40,47,72,33,16,70,118,151,182
XLOC_028647,0,0,7,0,0,0,9,9,7
XLOC_028644,89,234,94,52,28,80,17,17,36
XLOC_028645,283,398,354,270,285,377,603,428,550
XLOC_025238,450,648,568,286,438,489,618,482,550
XLOC_025239,272,292,406,270,386,225,170,151,126
XLOC_028648,0,0,0,0,0,3,6,10,4
XLOC_028649,1,0,1,0,0,0,0,0,3
XLOC_007791,49,65,39,14,5,9,78,24,69
XLOC_021920,2,1,0,0,0,1,0,1,0
XLOC_021921,0,1,1,0,0,1,0,0,1
XLOC_021922,0,4,2,1,0,4,3,0,0
XLOC_021923,0,2,0,0,0,0,0,0,2
XLOC_021924,1,2,0,1,0,0,2,4,4
XLOC_021925,0,0,0,0,0,0,0,0,0
XLOC_021926,0,2,0,0,0,0,0,0,0
XLOC_021927,3,4,5,0,0,0,2,2,1
XLOC_021928,0,0,0,0,0,0,0,0,0
XLOC_021929,0,0,0,0,0,0,0,0,0
XLOC_023690,0,0,2,0,0,0,1,0,0
XLOC_023691,0,0,0,0,0,0,0,0,0
XLOC_023692,0,0,0,0,0,0,0,0,0
XLOC_023693,0,0,0,0,0,0,0,0,0
XLOC_023694,2,3,7,1,1,0,2,1,4
XLOC_023695,0,0,0,0,0,0,0,0,0
XLOC_023696,0,0,0,0,0,0,0,0,0
XLOC_023697,243,278,327,1038,758,967,1217,949,1074
XLOC_023698,0,0,0,0,0,109,20028,17424,18372
XLOC_023699,0,0,12,0,3,1,0,0,0
XLOC_020347,41,77,46,23,14,28,28,37,37
XLOC_020346,159,225,167,77,131,74,68,59,85
XLOC_020345,254,250,263,16,33,39,120,142,99
XLOC_020344,14,33,36,48,61,60,20,17,22
XLOC_020343,209,368,375,41,49,84,346,384,353
XLOC_020342,263,386,457,214,162,352,464,457,492
XLOC_020341,16,13,23,8,0,0,0,0,6
XLOC_020340,0,17,11,0,0,0,0,0,0
XLOC_020349,32,26,39,26,26,41,44,35,45
XLOC_020348,20,13,0,0,13,10,32,37,25
XLOC_021698,230,268,251,69,63,96,108,113,122
XLOC_021699,950,1392,1223,1437,1086,1049,986,798,986
XLOC_021692,4,10,37,2,3,2,6,4,12
XLOC_021693,0,0,0,0,0,1,3,0,0
XLOC_021690,137,138,208,36,37,57,47,69,65
XLOC_021691,62,70,110,16,26,29,29,30,38
XLOC_021696,22,19,27,4,0,6,20,21,21
XLOC_021697,0,0,0,0,0,0,0,0,0
XLOC_021694,5,5,12,3,5,0,3,3,0
XLOC_021695,19,48,32,8,7,9,30,23,39
XLOC_034838,9,19,0,0,8,0,18,19,20
XLOC_034839,3,0,0,0,0,0,0,12,1
XLOC_015499,2,0,2,0,0,0,0,0,1
XLOC_015498,31,21,12,8,8,3,31,0,0
XLOC_015493,237,385,302,378,195,308,430,387,495
XLOC_007796,245,244,254,91,103,138,161,140,144
XLOC_034832,0,0,3,0,0,0,0,0,0
XLOC_034833,0,0,1,0,0,0,0,0,0
XLOC_034834,0,0,0,0,0,0,0,0,0
XLOC_015496,29,38,16,68,38,57,0,0,3
XLOC_015495,677,830,777,501,559,930,1004,949,1085
XLOC_015494,7,16,14,6,6,12,6,10,5
XLOC_012153,55,89,113,36,16,15,39,18,23
XLOC_012152,0,0,0,0,0,0,0,0,0
XLOC_012151,0,0,0,0,0,0,0,0,0
XLOC_012150,10,16,11,1,8,1,36,17,24
XLOC_012157,5,9,11,2,1,0,32,26,31
XLOC_012156,0,0,0,3,0,1,0,0,0
XLOC_012155,97,101,165,49,77,61,52,54,59
XLOC_012154,15,10,19,3,2,12,7,2,19
XLOC_017385,0,0,0,0,0,0,0,0,0
XLOC_017384,0,0,0,0,0,0,0,0,0
XLOC_012159,79,97,160,0,2,0,13,9,21
XLOC_017386,0,0,0,0,0,0,0,2,0
XLOC_017381,2,0,4,1,0,4,0,2,0
XLOC_017380,0,0,0,0,0,0,0,0,0
XLOC_017383,20,35,57,0,16,20,64,50,70
XLOC_017382,0,0,0,0,5,1,0,0,0
XLOC_015729,31,37,44,20,12,35,21,40,36
XLOC_015728,22,15,45,5,60,45,43,38,16
XLOC_015725,6,0,9,18,13,24,15,18,5
XLOC_015724,5,20,13,13,11,19,17,18,18
XLOC_015727,72,88,446,465,436,18,243,254,495
XLOC_015726,7,6,10,0,2,0,7,19,10
XLOC_015721,0,0,0,0,0,0,0,0,0
XLOC_015720,3,0,5,2,0,0,2,3,5
XLOC_015723,11,25,24,25,14,91,19,26,10
XLOC_015722,47,66,61,8,9,8,35,70,44
XLOC_022279,0,0,10,0,0,0,19,24,18
XLOC_022278,0,0,0,120,135,203,45,35,32
XLOC_017655,0,0,0,0,0,0,0,0,0
XLOC_017654,0,0,0,8,8,3,140,104,84
XLOC_017653,0,0,3,3,0,8,9,11,17
XLOC_017652,84,138,240,36,29,40,145,153,133
XLOC_017651,466,680,1023,285,259,417,628,824,831
XLOC_005976,42,46,23,6,13,16,18,16,15
XLOC_005979,5,3,0,58,48,69,16,14,19
XLOC_005978,165,262,218,293,260,298,220,175,183
XLOC_022273,14,49,28,9,9,29,26,19,20
XLOC_022272,0,0,43,0,0,0,16,0,0
XLOC_022275,285,480,381,65,83,140,219,248,201
XLOC_022274,1132,1731,1675,1692,1518,954,1029,837,976
XLOC_022277,1531,2051,2267,2204,1475,2337,1507,1692,1998
XLOC_017658,1,2,0,0,0,0,0,0,2
XLOC_027218,3,6,5,0,3,3,3,0,2
XLOC_027219,45,43,60,11,29,36,26,38,28
XLOC_015662,456,1057,825,2469,2153,1684,1336,1033,1071
XLOC_015663,288,343,405,165,261,209,272,243,306
XLOC_020246,1994,2374,1821,1533,1532,1486,1931,1683,2075
XLOC_027211,31,17,45,0,0,0,17,26,26
XLOC_027212,813,1042,1043,1054,951,1077,1361,1323,1289
XLOC_027213,7,0,8,8,0,21,286,365,204
XLOC_020242,77,72,98,40,33,45,61,45,47
XLOC_027215,79,83,122,71,44,112,166,149,102
XLOC_027216,276,473,360,250,228,227,766,573,579
XLOC_020241,77,106,148,49,41,66,126,95,128
XLOC_019127,409,622,571,216,195,310,308,329,240
XLOC_019126,20,17,38,2,12,2,2,2,2
XLOC_019125,0,0,2,2,0,2,7,6,0
XLOC_019124,7,22,34,1,1,1,32,44,39
XLOC_019123,282,448,360,37,71,72,193,144,202
XLOC_019122,0,0,0,0,0,0,0,1,0
XLOC_019121,17,110,57,18,14,11,48,38,50
XLOC_019120,0,0,0,0,0,0,0,0,0
XLOC_019129,33,5,8,6,5,4,4,10,5
XLOC_019128,0,0,0,0,4,8,0,0,2
XLOC_011714,14,0,0,0,0,0,0,0,0
XLOC_006401,6,5,10,8,0,0,9,9,4
XLOC_018838,0,0,3,0,0,1,2,0,0
XLOC_018839,3,8,15,0,2,0,11,13,4
XLOC_006404,225,393,151,249,372,453,112,106,85
XLOC_006405,1766,2748,2511,998,985,1013,1250,1124,1189
XLOC_006406,181,235,318,176,207,231,256,237,232
XLOC_011713,5,7,8,6,3,5,68,64,77
XLOC_006408,2190,2494,2797,1002,1152,1008,389,391,379
XLOC_006409,67,115,113,85,66,99,248,208,273
XLOC_018830,0,0,0,0,0,0,0,0,0
XLOC_018831,0,2,0,1,0,0,0,4,2
XLOC_018836,0,0,0,0,0,0,0,0,0
XLOC_011719,0,11,8,0,2,0,7,21,9
XLOC_018834,2,8,6,3,2,0,2,2,6
XLOC_018835,0,1,3,3,0,4,2,1,0
XLOC_021115,0,15,8,8,0,2,0,0,4
XLOC_025599,0,3,0,0,1,0,5,4,1
XLOC_025598,67,72,67,5,0,10,228,154,144
XLOC_021114,209,276,327,63,94,115,126,107,118
XLOC_025595,546,728,791,951,1037,838,763,705,758
XLOC_025594,2458,3083,4039,1335,1316,1355,2026,1898,1668
XLOC_025597,0,0,97,57,0,0,0,0,0
XLOC_025596,67,166,201,91,64,68,119,104,130
XLOC_025591,970,1420,1667,1290,1145,1841,2057,2095,2123
XLOC_025590,89,162,186,0,4,0,652,566,653
XLOC_025593,1280,2006,1531,1352,1271,974,1673,994,1389
XLOC_025592,151,209,271,142,91,314,274,342,298
XLOC_021116,7,18,27,24,6,16,8,8,6
XLOC_017132,81,143,112,0,8,0,58,58,33
XLOC_021110,234,359,364,145,119,244,508,497,464
XLOC_021113,522,799,699,326,354,357,751,623,745
XLOC_021112,32,48,68,9,0,29,99,85,70
XLOC_028587,45,21,22,106,46,86,11,20,15
XLOC_010449,0,1,6,1,0,0,15,19,4
XLOC_010448,0,8,7,3,0,0,29,24,16
XLOC_010443,27,70,58,15,3,9,341,356,215
XLOC_010442,231,397,671,120,56,115,2283,2033,1713
XLOC_010441,743,1361,1793,369,235,328,7960,7370,8523
XLOC_010440,425,492,525,516,519,591,356,317,299
XLOC_010447,0,12,15,0,0,3,39,43,17
XLOC_010446,5,18,14,1,4,5,44,31,26
XLOC_010445,3,16,21,3,2,4,79,68,38
XLOC_010444,2,25,30,6,3,2,122,83,84
XLOC_004318,1794,2412,3040,1293,1213,1699,2499,2553,2688
XLOC_004319,1143,1379,1299,900,869,984,1180,1136,1304
XLOC_004312,3,8,0,0,0,0,4,0,2
XLOC_004313,39,58,52,34,36,24,73,77,90
XLOC_004310,0,0,0,0,0,0,0,0,2
XLOC_004311,0,0,0,4,2,2,5,4,3
XLOC_004316,47,98,146,9,0,7,1645,1266,1385
XLOC_004317,133,229,295,17,9,25,3851,3340,3700
XLOC_004314,78,117,102,61,63,136,659,530,597
XLOC_004315,6,27,23,7,0,7,417,312,353
XLOC_035976,1319,1480,1283,1023,1277,1032,626,575,540
XLOC_035977,1506,1843,1683,2701,3050,2491,2883,2610,2585
XLOC_035974,126,150,122,28,33,19,64,39,61
XLOC_035975,37,20,17,0,7,6,34,20,11
XLOC_035972,193,262,285,292,259,417,470,371,427
XLOC_035973,322,483,374,374,453,367,306,289,324
XLOC_035970,1254,1485,1759,684,664,1078,1385,1277,1381
XLOC_002418,29,27,24,372,484,618,219,247,281
XLOC_002417,12,5,0,47,39,58,13,6,3
XLOC_002416,29,33,37,17,15,11,14,13,16
XLOC_002415,65,74,109,16,7,19,3,5,9
XLOC_002414,0,0,6,0,0,0,2,0,3
XLOC_002413,6,6,6,32,17,19,0,0,0
XLOC_002412,8,7,2,127,126,108,3,0,0
XLOC_035978,410,433,615,526,397,596,714,608,711
XLOC_035979,575,651,831,238,226,218,309,231,304
XLOC_007469,208,658,285,37,31,52,366,346,508
XLOC_007468,238,565,267,78,59,108,326,383,436
XLOC_007461,589,1667,524,87,44,58,427,232,533
XLOC_007460,0,9,0,0,0,0,13,4,13
XLOC_007463,397,479,733,73,55,266,287,267,670
XLOC_007462,827,2254,1046,302,206,934,2221,1882,2872
XLOC_007465,263,768,334,56,51,124,569,380,478
XLOC_007464,186,584,197,25,9,15,339,202,363
XLOC_007467,113,309,132,10,0,47,240,282,281
XLOC_007466,189,777,217,24,29,79,410,573,641
