gene_id,SRR14333319,SRR14333320,SRR14333321,SRR14333322,SRR14333323,SRR14333324,SRR14333325,SRR14333326,SRR14333327
SpisGene22697,538,516,461,390,436,358,346,482,343
SpisGene22694,0,0,0,0,0,0,0,0,0
SpisGene22695,5,0,4,0,0,0,0,0,0
SpisGene22692,62,57,77,17,21,25,49,0,47
SpisGene22693,30,7,81,6,8,24,11,0,16
SpisGene22690,0,0,0,0,0,0,0,0,0
SpisGene22691,11,17,30,10,8,5,0,5,0
SpisGene1780,0,0,0,0,0,0,0,0,0
SpisGene20694,0,0,0,0,0,0,0,0,0
SpisGene20695,3,0,4,0,0,6,5,0,3
SpisGene20696,0,0,0,0,0,0,0,0,0
SpisGene20697,23,32,24,10,10,19,10,6,14
SpisGene20690,278,299,272,64,138,353,90,45,77
SpisGene20691,0,0,0,0,0,0,0,0,0
SpisGene20692,46,33,51,22,57,42,15,5,11
SpisGene20693,0,0,0,0,0,0,0,0,0
SpisGene20698,0,0,0,0,0,0,0,0,0
SpisGene20699,0,0,0,0,0,0,0,0,0
SpisGene20342,0,0,0,0,0,0,0,0,0
SpisGene20343,0,0,0,0,0,0,0,0,0
SpisGene20340,27,11,0,0,0,0,0,0,0
SpisGene20341,0,0,0,0,0,0,0,0,0
SpisGene20346,75,113,134,16,37,36,25,11,10
SpisGene20347,0,0,0,0,0,0,0,0,0
SpisGene20344,52,76,62,11,14,47,4,3,11
SpisGene20345,240,293,379,64,83,97,77,33,60
SpisGene20348,13,6,19,6,0,5,0,0,5
SpisGene20349,655,654,618,159,351,479,130,31,127
SpisGene122,347,276,388,627,1186,791,44,23,78
SpisGene123,54,37,38,18,37,22,10,19,20
SpisGene120,0,0,5,0,0,0,0,0,0
SpisGene121,5,0,0,0,0,0,0,0,0
SpisGene126,431,127,222,3106,2956,1968,1601,1651,1027
SpisGene127,194,158,118,10,52,34,48,54,40
SpisGene124,921,874,588,737,1199,1213,964,2348,1215
SpisGene125,200,197,184,15,32,53,12,13,21
SpisGene128,471,565,463,22,163,113,75,56,80
SpisGene129,160,191,165,14,25,89,52,23,65
SpisGene18240,12,15,22,5,6,33,1,0,0
SpisGene18241,145,141,134,162,129,195,163,126,84
SpisGene18242,14,33,41,12,28,16,12,3,13
SpisGene18243,137,34,65,159,59,60,52,30,27
SpisGene18244,631,694,650,919,960,1121,373,310,417
SpisGene18245,144,75,96,243,182,328,247,206,108
SpisGene18246,211,250,227,132,64,154,112,76,90
SpisGene18247,43,32,38,0,0,0,5,5,0
SpisGene18248,14,19,11,0,4,0,4,0,0
SpisGene18249,86,65,78,6,4,33,11,11,20
SpisGene19113,0,0,0,0,7,8,0,0,0
SpisGene19112,0,0,8,0,6,0,0,0,0
SpisGene19111,53,53,44,0,68,34,8,0,0
SpisGene19110,18,10,18,8,2,12,3,0,4
SpisGene19117,13,6,0,0,0,8,0,0,0
SpisGene19116,50,56,75,15,58,118,16,39,23
SpisGene19115,46,49,49,24,55,143,5,13,9
SpisGene19114,556,512,398,240,603,615,218,123,232
SpisGene19119,104,98,92,63,276,317,31,15,11
SpisGene19118,83,125,84,18,20,33,31,7,20
SpisGene21224,807,798,831,501,477,734,391,289,356
SpisGene21225,52,62,59,27,73,69,22,27,30
SpisGene21223,6830,6304,6214,2979,7532,3690,3284,444,2009
SpisGene8001,91,133,152,57,57,58,124,22,61
SpisGene1229,6,13,16,4,0,3,5,2,4
SpisGene1228,57,44,29,6,0,4,10,18,17
SpisGene1225,113,115,156,114,39,264,59,76,148
SpisGene1224,3,5,10,0,0,13,0,0,4
SpisGene1227,10,0,0,0,0,0,0,0,0
SpisGene1226,0,0,0,4,0,0,0,0,0
SpisGene1221,175,186,184,24,17,113,46,40,98
SpisGene1220,60,96,63,0,6,91,0,5,0
SpisGene1223,604,782,594,103,139,383,236,101,229
SpisGene1222,164,158,229,8,10,33,29,12,38
SpisGene21228,78,134,112,37,79,60,0,11,0
SpisGene8005,30,17,0,10,30,45,20,0,32
SpisGene7979,0,3,10,11,0,7,15,0,0
SpisGene7978,827,419,480,746,599,1648,1191,415,708
SpisGene7973,166,168,145,124,112,146,27,32,18
SpisGene7972,7,79,0,0,0,0,0,5,0
SpisGene7971,1775,1273,1356,1671,1950,2759,1514,542,1139
SpisGene7970,301,407,394,64,414,318,76,27,39
SpisGene7977,328,374,604,335,1061,670,203,200,290
SpisGene7976,0,0,0,0,0,0,0,0,26
SpisGene7975,274,247,300,31,161,402,76,34,74
SpisGene7974,24,27,22,20,4,19,3,0,6
SpisGene2008,21,13,18,9,11,0,13,0,11
SpisGene16358,1126,1270,1252,1067,1266,1217,816,713,669
SpisGene16359,89,95,112,217,393,277,156,45,85
SpisGene13188,181,123,183,81,33,173,123,34,56
SpisGene13189,123,151,142,12,12,16,59,11,34
SpisGene16350,38,32,48,49,95,52,47,15,21
SpisGene16351,20121,13156,12664,13989,16585,21833,42481,15206,28823
SpisGene13180,1084,1521,1503,484,1196,1158,604,247,544
SpisGene13181,257,194,200,67,70,135,183,90,121
SpisGene16354,750,477,460,1110,914,739,245,284,249
SpisGene13187,150,180,115,92,340,177,39,36,37
SpisGene13184,115,86,115,89,32,61,46,55,26
SpisGene16357,41,30,27,0,8,0,0,0,0
SpisGene15917,2,0,1,0,0,0,0,0,0
SpisGene15916,26,32,27,6,14,65,12,0,23
SpisGene15915,279,214,329,611,2798,900,111,114,110
SpisGene15914,762,798,802,1542,3165,1141,663,727,673
SpisGene15913,132,161,150,15,12,65,70,30,48
SpisGene15912,57,60,61,69,29,145,41,0,13
SpisGene15911,672,893,1039,462,1435,624,67,25,64
SpisGene15910,15,27,19,6,47,89,7,0,3
SpisGene15919,0,9,0,0,0,0,7,0,0
SpisGene15918,0,0,0,0,0,2,0,0,0
SpisGene24128,32,35,54,6,9,108,33,3,19
SpisGene24129,0,0,0,0,0,0,0,0,0
SpisGene24122,52,56,74,180,263,186,20,6,11
SpisGene24123,4,12,2,0,0,0,0,0,0
SpisGene24120,0,0,0,0,0,0,0,0,0
SpisGene24121,0,18,325,0,0,0,0,13,0
SpisGene24126,0,0,7,0,0,0,0,0,0
SpisGene24127,0,0,0,0,0,0,0,0,0
SpisGene24124,0,4,0,0,0,4,0,0,0
SpisGene24125,0,0,0,0,0,0,0,0,0
SpisGene10989,98,60,38,21,90,40,7,58,15
SpisGene10988,342,496,347,173,457,297,355,372,365
SpisGene10987,1194,1175,1166,3591,2426,1370,2067,1325,1395
SpisGene10986,0,0,0,0,0,0,0,0,0
SpisGene10985,11,34,8,0,0,33,0,12,0
SpisGene10984,53,79,48,14,20,20,12,14,26
SpisGene10983,0,0,0,0,0,0,0,0,0
SpisGene10982,13,19,11,8,0,0,0,0,0
SpisGene10981,36,28,34,55,0,18,26,0,4
SpisGene10980,0,0,0,0,0,0,0,0,0
SpisGene19809,57,51,46,0,11,20,31,16,12
SpisGene19808,248,327,901,17,1169,50,28,125,35
SpisGene19805,0,0,0,0,0,0,0,0,0
SpisGene19804,9,27,8,0,0,22,0,0,0
SpisGene19807,31,15,45,16,18,87,5,0,5
SpisGene19806,0,0,0,0,0,0,0,0,0
SpisGene19801,233,320,196,0,100,0,7,0,0
SpisGene19800,226,139,103,305,277,405,74,36,28
SpisGene19803,0,0,0,0,0,0,0,0,0
SpisGene19802,0,0,0,0,0,0,0,0,0
SpisGene24690,0,0,0,0,0,4,9,0,6
SpisGene24691,5,0,3,0,0,0,0,0,0
SpisGene24692,21,15,17,0,15,0,5,0,0
SpisGene24693,13,3,0,0,0,0,0,0,11
SpisGene24694,52,90,65,4,22,8,15,9,0
SpisGene24695,0,0,0,0,0,0,0,0,0
SpisGene24696,0,0,0,0,0,0,0,0,0
SpisGene24697,193,85,141,20,0,78,8,7,12
SpisGene24698,0,0,0,0,0,3,0,0,0
SpisGene24699,14,2,6,0,2,0,0,0,0
SpisGene17409,0,27,13,0,13,9,0,0,0
SpisGene17408,25,26,33,10,28,31,11,0,4
SpisGene4309,219,243,248,1223,1100,585,334,199,151
SpisGene4308,0,0,0,8,0,17,0,0,0
SpisGene17403,48,48,49,41,12,58,19,5,5
SpisGene4304,0,7,0,0,0,0,0,0,6
SpisGene17401,138,166,164,14,17,11,7,9,17
SpisGene4306,597,672,566,288,183,605,307,211,327
SpisGene17407,0,0,0,0,0,0,0,0,0
SpisGene4300,11,14,46,40,112,29,12,3,23
SpisGene17405,0,0,0,0,0,0,0,0,0
SpisGene17404,0,0,0,0,0,2,0,0,0
SpisGene23475,0,0,0,0,0,0,0,0,0
SpisGene23474,0,0,0,0,0,0,0,0,0
SpisGene23477,0,0,0,0,0,0,0,0,0
SpisGene23476,1,0,2,0,0,3,1,0,0
SpisGene23471,0,0,0,0,0,0,0,0,0
SpisGene23470,43,54,46,0,12,21,6,2,9
SpisGene23473,0,0,0,0,0,0,0,0,0
SpisGene23472,0,0,0,0,0,0,0,0,0
SpisGene23479,4,6,6,0,0,0,0,0,0
SpisGene23478,0,0,0,0,0,0,0,0,0
SpisGene12009,0,3,1,3,0,0,0,0,0
SpisGene11764,56,47,49,4,29,57,33,55,43
SpisGene2229,106,107,159,162,252,278,40,33,18
SpisGene11766,51,15,58,0,88,373,36,24,39
SpisGene11767,165,239,255,84,112,163,67,26,27
SpisGene11760,0,0,0,0,0,18,0,0,0
SpisGene11761,176,102,77,309,692,645,354,1277,453
SpisGene11762,43,87,62,0,0,0,0,0,0
SpisGene11763,2889,1767,1266,311,4130,5772,1922,3822,3352
SpisGene2220,87,87,135,33,305,178,78,47,108
SpisGene2221,86,120,151,87,179,114,4,13,13
SpisGene2222,74,99,91,29,33,72,25,7,9
SpisGene2223,86,106,141,88,183,111,6,14,13
SpisGene11768,414,337,473,146,170,209,211,21,126
SpisGene2225,343,266,245,112,137,186,111,118,82
SpisGene2226,259,246,228,69,416,647,177,118,165
SpisGene2227,401,469,796,36,110,99,33,23,0
SpisGene12007,0,43,15,11,8,29,0,0,0
SpisGene13409,0,0,0,0,0,0,0,0,0
SpisGene13408,37,59,97,0,0,0,0,0,0
SpisGene13407,0,0,14,0,0,0,0,0,0
SpisGene13406,0,0,0,0,0,0,0,6,0
SpisGene13405,2,0,0,0,0,0,0,0,0
SpisGene13404,0,0,0,0,0,5,0,0,0
SpisGene13403,85,108,110,0,15,15,35,37,27
SpisGene13402,14,22,32,0,0,12,12,0,0
SpisGene13401,0,0,0,0,0,5,0,0,0
SpisGene13400,226,275,235,20,57,85,61,9,29
SpisGene18769,49,48,26,44,145,208,137,631,233
SpisGene18768,6,0,3,0,0,8,0,0,0
SpisGene18763,33,62,68,0,23,14,39,6,15
SpisGene18762,4,0,0,0,0,0,0,0,0
SpisGene18761,0,0,0,0,0,0,0,0,0
SpisGene18760,951,890,690,734,1150,1327,1458,658,1031
SpisGene18767,52,57,101,15,22,86,24,38,32
SpisGene18766,933,1107,1165,820,1456,1260,818,527,621
SpisGene18765,47,26,28,6,4,58,13,14,11
SpisGene18764,41,25,32,43,21,51,24,73,37
SpisGene10161,0,0,0,0,0,0,0,0,0
SpisGene9078,11,41,11,0,0,3,0,0,0
SpisGene9079,0,0,0,0,0,0,0,0,0
SpisGene9070,40,38,38,0,0,17,0,0,0
SpisGene9071,84,84,60,10,11,85,5,36,21
SpisGene9072,523,546,506,0,395,0,0,427,0
SpisGene9073,66,86,73,201,148,171,38,56,56
SpisGene9074,213,243,193,207,342,124,365,275,56
SpisGene9075,14561,11041,10390,14128,19572,8542,8837,5009,6329
SpisGene9076,1059,860,853,443,496,669,282,106,243
SpisGene9077,0,0,3,0,0,0,0,0,0
SpisGene2918,402,399,353,2059,917,1069,1233,376,416
SpisGene2919,124,86,83,40,267,460,56,122,168
SpisGene2912,82,130,104,33,345,81,151,127,148
SpisGene2913,255,491,298,216,961,442,495,414,452
SpisGene2910,18320,15251,11387,6290,15707,31503,41534,7802,25276
SpisGene2911,86,90,104,321,497,93,87,49,90
SpisGene2916,29,37,43,12,5,12,5,8,18
SpisGene2917,134,180,136,79,51,325,126,93,131
SpisGene2914,46,83,86,42,56,122,22,10,23
SpisGene2915,100,91,113,21,52,135,59,0,14
SpisGene14848,2016,1224,1323,1789,1823,2204,1880,1427,1815
SpisGene14849,356,232,210,164,1348,981,488,1033,835
SpisGene14846,273,350,440,2281,9722,2662,71,35,52
SpisGene14847,1364,1176,1284,1739,2899,1373,1284,721,1040
SpisGene14844,2,0,0,0,0,0,0,0,6
SpisGene14845,149,128,113,114,343,323,96,106,98
SpisGene14842,376,507,444,20,79,41,63,23,36
SpisGene14843,1734,1184,1217,2629,4520,4724,2165,5505,3210
SpisGene14840,0,0,0,0,0,0,0,0,0
SpisGene14841,0,0,0,0,0,0,0,0,0
SpisGene6215,287,174,177,740,357,1039,662,894,922
SpisGene6214,6259,2870,2796,581,2323,2033,2682,5285,3753
SpisGene6217,160,237,251,48,88,177,84,57,94
SpisGene6216,3649,3242,3581,1678,3092,6003,1220,3116,2106
SpisGene6211,0,0,0,0,0,0,0,0,0
SpisGene6210,0,5,0,0,0,0,0,0,0
SpisGene10178,0,0,0,0,0,0,0,0,0
SpisGene10179,0,0,0,0,0,5,0,0,0
SpisGene10176,46,99,94,37,7,44,10,18,31
SpisGene10177,1417,1677,1587,1085,746,1163,554,352,588
SpisGene10174,65,75,116,80,75,95,58,40,48
SpisGene10175,50,68,44,6,0,16,9,8,6
SpisGene10172,16,9,15,0,8,10,0,5,2
SpisGene10173,95,100,98,66,136,130,40,26,37
SpisGene10170,103,95,116,67,49,98,132,25,62
SpisGene10171,36,28,51,13,41,96,17,5,12
SpisGene10162,0,0,0,0,0,0,0,0,0
SpisGene12444,1643,800,545,186,405,294,141,592,54
SpisGene12445,269,311,273,216,242,267,254,97,153
SpisGene12446,131,125,114,107,193,347,78,40,47
SpisGene12447,63,118,53,0,0,11,0,0,0
SpisGene12440,139,113,159,40,31,356,46,111,135
SpisGene12441,36,50,55,27,103,132,14,15,12
SpisGene12442,137,153,116,45,89,115,91,102,33
SpisGene12443,94,50,72,0,40,81,16,24,9
SpisGene12448,34,22,21,0,51,21,21,0,11
SpisGene12449,0,0,0,0,0,0,0,0,0
SpisGene11322,83,99,150,10,153,49,0,0,9
SpisGene7026,0,0,0,0,0,0,0,0,0
SpisGene9928,183,190,178,231,282,355,161,169,157
SpisGene9929,213,104,121,38,16,81,142,107,163
SpisGene9922,501,578,572,241,200,244,190,72,96
SpisGene9923,58,50,58,0,14,23,15,0,0
SpisGene9920,6,3,9,0,0,0,0,0,0
SpisGene9921,5,7,20,9,0,15,0,0,5
SpisGene9926,135,159,120,23,40,79,64,10,57
SpisGene9927,83,62,77,39,25,48,42,25,31
SpisGene9924,400,256,333,339,124,330,515,210,304
SpisGene9925,285,289,159,71,534,1013,139,458,275
SpisGene18571,110,97,122,15,50,56,66,12,27
SpisGene20108,0,0,0,0,0,0,0,0,0
SpisGene20109,0,7,6,0,7,13,0,0,0
SpisGene20104,0,0,0,0,0,0,0,0,0
SpisGene20105,4,4,7,0,0,0,5,0,0
SpisGene20106,12,163,36,438,23,553,23,180,618
SpisGene20107,0,0,0,0,0,0,0,0,0
SpisGene20100,0,0,0,0,0,0,0,0,0
SpisGene20101,9,2,0,0,13,0,4,0,0
SpisGene20102,0,0,0,0,13,0,0,0,0
SpisGene20103,0,0,14,0,0,0,19,0,6
SpisGene320,0,14,22,11,0,0,13,0,10
SpisGene321,0,0,0,0,0,0,0,0,0
SpisGene322,0,0,0,0,0,0,0,0,0
SpisGene323,0,0,0,0,0,0,0,0,0
SpisGene324,0,0,0,3,0,0,0,0,0
SpisGene325,0,0,0,0,0,0,0,0,0
SpisGene326,0,0,0,0,0,0,0,0,2
SpisGene327,17,11,7,0,16,3,0,0,8
SpisGene328,18,0,11,3,26,0,0,0,0
SpisGene329,52,50,26,26,11,55,15,5,13
SpisGene3630,175,110,73,40,371,586,124,266,324
SpisGene3631,95,104,98,21,51,56,45,40,46
SpisGene3632,72,67,60,96,63,12,26,18,31
SpisGene3633,49,41,38,0,0,29,4,0,9
SpisGene3634,100,97,62,18,44,47,51,17,55
SpisGene3635,0,3,0,0,0,0,0,0,0
SpisGene3636,48,28,42,28,157,292,54,131,55
SpisGene3637,0,0,6,0,0,0,0,0,0
SpisGene3638,125,88,162,110,283,104,27,22,16
SpisGene3639,91,31,27,16,31,169,50,13,26
SpisGene21412,111,109,145,47,31,77,81,48,41
SpisGene12368,52,69,90,21,65,51,33,38,21
SpisGene5346,29,17,17,9,21,40,26,13,23
SpisGene5347,292,327,463,967,418,22,0,0,0
SpisGene20959,0,17,0,171,1,56,43,27,31
SpisGene20958,4,5,4,0,8,3,0,0,0
SpisGene20957,265,290,224,34,42,0,0,38,0
SpisGene20956,88,99,89,0,0,0,7,0,0
SpisGene20955,79,131,70,53,50,32,70,32,38
SpisGene20954,277,409,386,126,127,156,109,39,69
SpisGene20953,676,500,622,39,13,188,75,51,68
SpisGene20952,64,47,32,0,6,30,0,11,0
SpisGene20951,377,344,347,17,10,206,23,38,75
SpisGene20950,50,111,62,19,51,212,19,27,26
SpisGene16118,0,0,0,0,0,0,0,0,0
SpisGene16119,137,111,129,203,400,422,116,37,47
SpisGene16112,29,10,13,0,4,9,3,0,0
SpisGene16113,0,0,11,0,4,0,0,0,0
SpisGene16110,3,10,16,0,7,6,0,0,0
SpisGene16111,14,8,12,16,0,3,0,0,0
SpisGene16116,0,0,0,0,12,13,15,8,4
SpisGene16117,97,91,84,0,3,0,0,0,0
SpisGene16114,338,360,336,285,375,602,208,110,221
SpisGene16115,9,7,5,0,0,11,0,7,4
SpisGene22153,0,0,0,0,0,0,0,0,0
SpisGene22152,4,4,3,0,2,0,0,0,0
SpisGene2992,109,119,131,21,47,12,0,5,3
SpisGene22159,1,4,9,0,0,0,0,0,0
SpisGene22158,0,0,0,0,0,0,0,0,0
SpisGene21774,19,20,16,0,6,11,12,0,9
SpisGene21775,7,0,5,0,3,1,0,0,0
SpisGene21776,18,27,31,0,3,35,0,0,10
SpisGene21777,3726,3272,3050,1806,3615,3973,3381,2400,2816
SpisGene21770,22,5,0,0,0,0,0,0,0
SpisGene21771,231,149,112,165,99,71,8,3,28
SpisGene21772,47,61,59,6,17,49,0,13,3
SpisGene21773,0,0,3,0,0,0,0,0,0
SpisGene21778,64,107,82,17,43,107,35,7,13
SpisGene21779,108,128,138,213,162,184,145,117,74
SpisGene2993,1409,1170,1468,1533,2112,1319,518,341,642
SpisGene3807,4,0,0,3,0,0,0,0,0
SpisGene3806,609,502,641,5313,1550,964,156,441,229
SpisGene3805,83,130,147,0,0,49,16,19,33
SpisGene17393,81,79,65,0,21,0,0,4,0
SpisGene17392,43,31,49,18,48,41,62,93,66
SpisGene17391,26,5,7,10,10,17,46,14,19
SpisGene17390,9,3,0,0,0,0,4,7,7
SpisGene17397,0,0,0,0,0,0,0,0,0
SpisGene17396,0,0,0,0,0,0,0,0,0
SpisGene17395,0,0,0,0,0,0,0,0,0
SpisGene17394,0,0,0,0,0,0,0,0,0
SpisGene3803,7,0,5,0,0,0,0,0,0
SpisGene17399,17,13,16,0,8,21,0,0,0
SpisGene17398,33,16,12,0,0,0,0,0,0
SpisGene3802,438,374,304,234,757,950,452,680,713
SpisGene3801,676,541,691,67,201,166,105,96,134
SpisGene3800,769,766,705,628,1094,1008,526,362,387
SpisGene7326,78,188,118,3,2,5,2,1,4
SpisGene19625,0,0,0,0,0,0,0,0,0
SpisGene7324,58,62,31,19,93,15,0,18,11
SpisGene7325,73,46,64,20,9,272,22,24,59
SpisGene7322,203,251,251,221,403,633,124,96,85
SpisGene7323,220,179,177,22,228,345,61,75,114
SpisGene7320,49,76,85,18,21,78,25,9,15
SpisGene19624,0,0,0,0,0,0,0,0,0
SpisGene12635,0,0,0,3,5,0,0,0,0
SpisGene7328,13,31,2,0,4,12,9,6,12
SpisGene7329,0,7,0,0,0,0,0,0,0
SpisGene12634,233,348,425,214,306,279,114,47,95
SpisGene19621,89,66,93,10,23,28,26,15,12
SpisGene19620,0,0,0,0,0,0,0,0,0
SpisGene18165,202,184,153,46,33,106,26,24,33
SpisGene18164,70,42,59,5,0,46,0,0,0
SpisGene18167,192,250,231,13,11,38,7,4,50
SpisGene18166,31,36,37,6,14,15,0,0,7
SpisGene18161,158,88,114,114,162,178,111,71,118
SpisGene18160,80,48,65,4,9,11,2,6,0
SpisGene18163,74,71,71,4,0,44,7,0,0
SpisGene18162,202,189,198,7,19,13,65,0,15
SpisGene12630,13,13,13,0,5,0,0,0,0
SpisGene18169,535,346,409,371,352,423,100,143,88
SpisGene18168,270,356,361,30,49,174,53,47,38
SpisGene6057,146,185,255,15,78,111,25,14,10
SpisGene6056,301,184,148,28,186,76,261,158,226
SpisGene6055,92,25,98,0,91,13,25,11,13
SpisGene6054,620,704,679,2242,3239,1319,459,608,562
SpisGene6053,325,451,462,100,53,34,0,0,0
SpisGene6052,0,0,5,0,0,0,0,0,0
SpisGene6051,0,2,2,0,0,0,0,0,0
SpisGene6050,440,558,581,10,60,59,139,27,21
SpisGene6059,40,0,0,23,1726,615,398,1001,328
SpisGene6058,7,6,10,0,0,18,4,0,0
SpisGene1580,0,6,0,9,0,0,0,0,0
SpisGene1581,536,469,338,149,230,552,109,423,179
SpisGene1582,73,115,102,18,25,107,59,37,45
SpisGene1583,1225,1182,1111,305,423,599,857,415,514
SpisGene1584,204,200,166,72,70,171,163,52,76
SpisGene1585,1850,2037,2011,576,574,898,626,201,655
SpisGene1586,23,27,23,12,16,61,27,9,5
SpisGene8236,0,0,0,0,6,10,5,10,12
SpisGene4565,595,650,659,970,613,607,531,486,524
SpisGene8238,0,0,0,0,0,0,0,0,0
SpisGene4567,68,54,48,115,141,154,76,57,59
SpisGene4566,0,0,0,0,0,0,0,0,0
SpisGene4561,0,0,0,0,0,0,0,0,0
SpisGene4560,6,6,0,0,0,0,0,0,0
SpisGene4563,205,186,194,123,116,175,135,43,99
SpisGene4562,73,73,72,291,485,261,132,110,120
SpisGene6589,2,0,0,0,0,0,0,0,0
SpisGene6588,12,0,0,0,0,0,0,0,0
SpisGene6585,3,12,8,0,2,2,0,1,3
SpisGene6584,0,0,0,0,0,0,0,0,0
SpisGene6587,84,104,86,28,40,50,38,50,40
SpisGene6586,123,125,218,64,102,201,63,57,45
SpisGene6581,146,211,141,10,29,13,74,44,35
SpisGene6580,248,59,584,7,251,8,4,0,0
SpisGene6583,27,76,46,0,4,0,14,0,0
SpisGene6582,0,0,0,0,4,43,3,0,0
SpisGene15373,95,50,69,0,0,27,0,0,0
SpisGene4699,183,91,129,148,123,122,24,46,55
SpisGene4698,8,80,7,0,0,28,0,0,0
SpisGene12138,9,25,13,2,5,10,3,0,3
SpisGene12139,260,276,269,71,142,163,20,0,17
SpisGene4693,200,197,198,381,295,333,241,57,148
SpisGene12135,0,0,0,0,0,0,0,0,0
SpisGene12136,0,0,0,0,0,0,0,0,0
SpisGene4690,190,156,153,68,270,498,57,42,71
SpisGene12130,785,903,912,1134,925,1122,585,521,647
SpisGene12131,589,558,532,436,377,637,412,352,440
SpisGene4695,185,234,217,164,214,368,799,637,459
SpisGene12133,10,11,0,0,0,0,0,0,0
SpisGene1058,6163,2624,1684,921,2558,2028,1663,6708,2054
SpisGene1059,113,72,103,139,102,152,108,57,110
SpisGene1056,35,22,17,5,24,27,12,12,15
SpisGene1057,912,1021,884,719,727,1978,636,374,581
SpisGene1054,69,69,66,39,42,51,42,44,27
SpisGene1055,5316,6749,4179,2655,3201,7475,3028,6010,3060
SpisGene1052,122,120,131,6,11,25,37,10,31
SpisGene1053,968,987,1151,286,194,209,299,374,356
SpisGene1050,33,82,106,103,38,64,26,20,7
SpisGene1051,135,141,180,253,261,250,98,15,37
SpisGene25448,6,0,0,0,0,0,0,0,0
SpisGene25449,0,0,0,0,0,0,0,0,0
SpisGene25442,0,0,0,0,0,0,0,0,0
SpisGene25443,0,0,0,0,0,0,0,0,0
SpisGene25440,0,0,0,0,0,0,0,0,0
SpisGene25441,0,0,0,0,0,0,0,0,0
SpisGene25446,3,0,0,0,0,0,2,0,0
SpisGene25447,0,0,0,2,3,18,1,0,0
SpisGene25444,0,0,0,0,0,0,0,0,3
SpisGene25445,8,19,36,2,4,16,2,1,2
SpisGene16259,87,70,50,17,0,20,34,10,28
SpisGene16258,46,50,47,4,9,58,23,15,25
SpisGene16255,495,200,167,157,423,558,197,203,268
SpisGene16254,0,0,0,0,0,0,0,0,0
SpisGene16257,79,51,50,17,43,42,30,44,91
SpisGene16256,581,572,549,554,457,609,519,432,448
SpisGene16251,7,18,8,4,0,24,17,0,13
SpisGene16250,287,293,233,186,261,527,294,379,278
SpisGene16253,35,23,26,20,23,50,11,18,26
SpisGene16252,124,88,108,15,38,53,69,16,51
SpisGene5777,0,0,0,0,0,0,0,0,0
SpisGene5776,21,14,16,11,9,26,6,0,13
SpisGene5775,0,0,0,0,0,0,0,0,0
SpisGene5774,0,0,0,0,0,0,0,0,0
SpisGene5773,163,117,124,162,166,375,153,216,189
SpisGene5772,229,227,176,77,508,636,191,532,327
SpisGene5771,38,23,25,2,3,12,0,0,0
SpisGene5770,69,121,86,2,2,0,29,0,6
SpisGene5779,0,4,6,0,16,0,0,0,0
SpisGene5778,0,0,0,0,0,0,0,0,0
SpisGene24715,0,0,0,0,0,0,0,0,0
SpisGene24714,4,0,8,0,3,7,0,0,0
SpisGene24717,11,0,7,10,0,8,45,0,16
SpisGene24716,0,0,0,0,0,0,0,0,0
SpisGene24711,0,0,0,12,0,16,6,0,0
SpisGene24710,0,0,0,0,0,0,0,0,0
SpisGene24713,5,0,0,0,0,0,0,0,0
SpisGene24712,0,0,0,0,0,0,0,0,0
SpisGene24719,0,0,13,0,0,0,0,0,0
SpisGene24718,77,45,49,0,32,31,29,0,13
SpisGene6875,0,0,0,0,0,0,0,0,0
SpisGene6874,901,876,1126,1204,2130,2064,496,271,462
SpisGene6877,0,0,0,0,0,0,0,0,0
SpisGene6876,0,0,0,0,0,0,0,0,0
SpisGene6871,240,274,179,31,49,59,137,64,91
SpisGene6870,0,8,0,0,10,7,0,0,0
SpisGene6873,923,810,688,1722,1290,955,1269,962,904
SpisGene6872,163,165,163,0,22,33,15,5,11
SpisGene6879,488,547,381,81,489,761,413,357,440
SpisGene6878,0,0,0,0,0,0,0,0,0
SpisGene23840,10,0,0,0,6,8,0,0,0
SpisGene23841,0,0,3,0,0,0,0,0,0
SpisGene23842,0,9,0,0,4,0,0,0,0
SpisGene23843,59,45,68,94,29,84,47,0,58
SpisGene23844,0,0,0,0,0,0,0,0,0
SpisGene23845,56,37,41,10,15,17,10,0,0
SpisGene23846,52,182,177,10,8,24,0,0,18
SpisGene23847,51,57,56,16,13,32,13,0,0
SpisGene23848,0,0,0,0,0,0,0,0,0
SpisGene23849,0,0,0,3,0,14,0,0,5
SpisGene3348,115,55,128,261,163,247,212,157,121
SpisGene3349,18,21,19,55,82,35,21,9,19
SpisGene3340,568,873,433,183,378,744,122,55,102
SpisGene3341,23,25,16,0,4,0,0,0,5
SpisGene3342,0,0,0,0,0,6,19,0,0
SpisGene3343,200,249,202,36,39,192,49,52,32
SpisGene3344,48,47,60,7,6,14,9,0,0
SpisGene3345,16,23,37,0,0,0,0,0,0
SpisGene3346,411,308,149,96,596,969,298,2666,936
SpisGene3347,351,242,202,552,564,569,302,300,274
SpisGene12969,91,78,105,45,14,52,0,10,38
SpisGene12968,33,61,55,9,8,0,0,2,0
SpisGene12967,6,10,14,0,0,11,0,0,0
SpisGene12966,23,26,54,0,0,22,11,0,0
SpisGene12965,232,377,230,0,21,8,18,5,6
SpisGene12964,12,0,1,0,3,22,8,0,4
SpisGene12963,10,0,8,0,0,0,0,0,0
SpisGene12962,12,15,5,13,16,75,17,4,16
